#Collected by Hyejin Cho and Hui-Hsien Chou
#id	name	control	treatment1	treatment2
eco:b4110	yjcZ	2644.350098	5811.870117	7222.890137
eco:b3824	rhtB	3560.540039	5715.490234	5266.629883
eco:b3526	kdgK	3477.659912	2424.000000	2385.649902
eco:b0696	kdpC	3609.649902	3924.879883	5865.910156
eco:b0979	cbdB	0.000000	0.000000	0.000000
eco:b3876	yihO	2960.969971	3922.939941	4814.970215
eco:b3340	fusA	4699.600098	18016.509766	3587.395020
eco:b1489	dosP	4841.240234	5874.720215	7631.819824
eco:b1790	yeaM	4418.134766	4792.194824	5931.109863
eco:b3350	kefB	3527.854980	4522.939941	5583.705078
eco:b3048	yqiI	5158.299805	4002.939941	3746.395020
insH_9	973.840027	3411.909912	1027.260010	943.950012
eco:b3147	lpoA	0.000000	0.000000	0.000000
eco:b2579	grcA	0.000000	0.000000	0.000000
eco:b0618	citC	3363.370117	3102.389893	3433.850098
eco:b2406	xapB	3394.429932	5890.649902	6930.189941
eco:b4004	zraR	4163.404785	3681.090088	4228.035156
eco:b3671	ilvB	4198.410156	3307.959961	3188.429932
eco:b3301	rplO	2991.149902	13627.889648	2550.379883
eco:b1593	ynfK	1482.000000	4931.299805	6295.439941
eco:b3562	yiaA	4484.265137	10839.150391	12098.250000
eco:b4586	ykfM	3692.804932	2761.794922	3995.439941
eco:b1104	ycfL	3101.034912	4448.770020	3360.574951
eco:b3166	truB	4589.129883	3291.239990	2786.939941
eco:b0858	ybjO	2659.899902	5843.759766	6147.609863
eco:b2744	umpG	0.000000	0.000000	0.000000
eco:b2441	eutB	5421.799805	7331.740234	7560.950195
eco:b4659	yabP	4627.569824	3052.090088	2316.334961
eco:b0032	carA	3558.330078	4037.725098	3097.469971
eco:b3293	yhdN	3177.209961	6585.205078	6051.145020
eco:b3863	polA	2851.379883	5651.520020	6120.540039
eco:b1551	ynfN	2886.725098	2576.344971	1888.545044
eco:b2312	purF	2490.195068	4959.205078	5102.160156
eco:b4263	yjgR	3898.659912	8112.850098	11378.980469
eco:b2777	queE	0.000000	0.000000	0.000000
eco:b0219	yafV	6855.189941	2928.959961	3549.165039
eco:b2696	csrA	6849.850098	4285.950195	4518.750000
eco:b4061	yjcC	4003.360107	6911.100098	6587.959961
eco:b4302	sgcA	4550.680176	4419.870117	4100.020020
eco:b3770	ilvE	3530.229980	7083.799805	6860.569824
eco:b4603	rseX	6943.584961	746.275024	724.890015
eco:b2667	ygaV	2232.010010	2807.199951	2649.790039
eco:b1423	ydcJ	3046.879883	7984.479980	9913.490234
eco:b2793	syd	2127.010010	3034.989990	3606.459961
eco:b0807	rlmF	3327.004883	3811.090088	3416.544922
eco:b1055	yceA	3017.975098	3457.665039	3285.554932
eco:b3586	yiaV	5900.234863	5644.455078	4397.064941
eco:b3376	yhfS	3678.044922	3650.475098	4067.064941
eco:b4166	queG	0.000000	0.000000	0.000000
eco:b3164	pnp	3372.879883	12366.990234	4019.179932
eco:b3774	ilvC	3980.639893	4522.069824	4737.109863
eco:b0137	yadL	2178.199951	5965.770020	7452.379883
eco:b2604	yfiN	2646.679932	6430.209961	8751.809570
eco:b2508	guaB	5498.794922	10515.509766	4756.520020
eco:b1879	flhA	3932.860107	5443.615234	5967.205078
eco:b1060	bssS	6497.104980	5086.745117	6445.390137
eco:b0711	ybgJ	3166.814941	5281.899902	5375.254883
eco:b2127	mlrA	2833.629883	3768.000000	3973.610107
eco:b0214	rnhA	3770.909912	4550.270020	4544.279785
eco:b4095	phnM	2139.399902	1613.375000	1325.915039
eco:b1636	pdxY	2493.250000	4725.720215	3422.070068
eco:b2577	yfiE	4023.919922	5911.399902	7180.310059
eco:b2340	sixA	683.164978	3013.614990	3218.114990
eco:b2527	hscB	3215.774902	2943.979980	2318.725098
eco:b1843	yobB	5894.990234	4529.890137	5274.870117
eco:b2985	yghS	5294.419922	7862.370117	8316.759766
eco:b3003	yghA	6116.310059	3799.439941	4834.279785
eco:b1034	ycdX	4737.734863	6495.765137	6864.930176
eco:b0365	tauA	4278.919922	4086.340088	5490.290039
eco:b0168	map	6922.930176	4116.879883	4364.089844
eco:b0360	insC1	0.000000	0.000000	0.000000
eco:b1819	manZ	5082.580078	10505.620117	7329.044922
eco:b1756	ynjD	2908.014893	2822.235107	4112.365234
eco:b1952	dsrB	1283.474976	6087.189941	5628.500000
eco:b4021	pepE	2897.000000	4588.509766	4114.729980
eco:b2573	rpoE	1799.849976	5825.334961	5126.964844
eco:b4629	ptwF	5276.299805	1423.400024	3270.729980
eco:b1465	narV	3296.705078	6240.584961	8007.959961
eco:b3079	ygjJ	4056.270020	6524.830078	7681.479980
eco:b0935	ssuD	4719.790039	4561.089844	5126.609863
eco:b2801	fucP	2956.879883	4654.439941	4319.229980
eco:b4494	arpB	2649.209961	4749.535156	4638.145020
eco:b0898	ycaD	2611.399902	7909.310059	7538.214844
eco:b0015	dnaJ	2709.159912	6465.339844	4754.600098
eco:b3646	yicG	3293.570068	4191.529785	5818.450195
eco:b2511	der	3508.129883	4228.839844	3259.030029
eco:b0060	polB	4703.214844	3748.935059	4450.089844
eco:b2020	hisD	4697.939941	2800.864990	3182.379883
eco:b2024	hisA	2548.830078	7133.700195	8224.469727
eco:b3194	mlaE	5318.250000	5900.790039	7405.254883
eco:b0657	lnt	3072.560059	6192.490234	6453.149902
eco:b0441	ppiD	5252.330078	5172.890137	3144.685059
eco:b3742	mioC	1422.469971	7410.299805	3879.080078
eco:b1831	proQ	2939.104980	4945.794922	2336.169922
eco:b2069	yegD	4248.709961	2341.540039	2560.939941
eco:b3410	feoC	2641.870117	1420.765015	1558.959961
eco:b0853	ybjN	3550.689941	2708.520020	3955.145020
eco:b2569	lepA	4106.955078	5523.149902	3470.840088
eco:b2001	yeeR	2626.949951	6214.609863	6536.700195
eco:b3882	yihU	4055.290039	2673.239990	1996.239990
eco:b3338	chiA	3928.989990	3615.949951	4077.500000
eco:b3928	zapB	3562.340088	2398.199951	3121.040039
eco:b2206	napA	3866.969971	2189.330078	2042.859985
eco:b4089	alsR	0.000000	0.000000	0.000000
eco:b0246	yafW	3949.455078	3337.465088	4744.410156
eco:b4495	yedN	2924.360107	3737.070068	3805.360107
eco:b2359	yfdP	2551.580078	2181.750000	2737.659912
eco:b1237	hns	4107.325195	2413.435059	2021.160034
eco:b3279	yrdA	3022.439941	10319.405273	12051.035156
eco:b1904	yecR	3058.209961	2450.745117	2864.024902
eco:b1976	mtfA	2785.415039	4795.810059	4939.419922
eco:b0194	proS	2827.165039	3412.000000	1483.525024
eco:b0402	proY	5247.205078	6854.439941	6896.395020
eco:b1021	pgaD	3639.439941	5993.649902	6049.589844
eco:b0641	lptE	4549.100098	3595.064941	2094.774902
eco:b1555	ydfR	5194.830078	2026.449951	1731.319946
eco:b2808	gcvA	2937.475098	2533.179932	3954.725098
eco:b0720	gltA	4851.729980	4625.339844	5403.470215
eco:b0982	etp	4335.279785	4197.169922	4851.839844
eco:b4313	fimE	3749.340088	4189.399902	4528.609863
eco:b2431	yfeX	4179.919922	5329.759766	3972.760010
eco:b2969	yghE	1757.439941	3861.754883	4847.049805
eco:b2991	hybF	6471.819824	2809.959961	2527.750000
eco:b1383	ydbL	1835.540039	7727.410156	9418.580078
eco:b3511	hdeD	3774.570068	8163.529785	7870.930176
eco:b4649	ysaD	3901.909912	7881.580078	10454.620117
eco:b2856	ygeK	1321.689941	2575.639893	2439.264893
eco:b1178	pliG	2627.310059	9463.500000	10973.969727
eco:b1783	yeaG	2947.360107	5661.669922	4319.029785
eco:b1102	fhuE	3755.695068	4744.865234	7481.774902
eco:b0736	ybgC	3099.500000	3363.689941	2224.300049
eco:b3781	trxA	3278.455078	4926.470215	3562.080078
eco:b2646	ypjF	5686.439941	3582.620117	4637.470215
eco:b3700	recF	4437.995117	1740.650024	1492.074951
eco:b1969	yedW	5807.595215	5788.569824	6578.189941
eco:b1750	ydjX	2661.544922	6123.089844	6667.044922
eco:b2722	hycD	2912.030029	3966.629883	3531.469971
eco:b1552	cspI	3908.090088	3944.739990	3264.590088
eco:b1679	sufE	6238.500000	5653.339844	5668.830078
eco:b3741	mnmG	2786.649902	8538.830078	5870.750000
eco:b3966	btuB	2800.750000	5429.540039	5592.770020
eco:b2019	hisG	4143.109863	3958.250000	3521.550049
eco:b3640	dut	4225.890137	8807.889648	8063.490234
eco:b2606	rplS	3071.205078	2634.280029	1479.660034
eco:b1986	asnU	1939.175049	4649.134766	5400.645020
eco:b2266	elaB	2521.389893	2681.250000	2546.399902
eco:b2080	yegP	2541.560059	2428.189941	3092.989990
eco:b2086	yegS	3994.225098	5114.595215	4606.629883
eco:b2039	rfbA	5307.915039	7863.995117	6747.665039
eco:b3230	rpsI	5432.209961	4470.404785	3573.995117
eco:b1171	ymgD	5249.370117	7532.770020	13822.480469
eco:b4154	frdA	4953.205078	10049.125000	4549.250000
eco:b1729	ydjN	3609.685059	4522.220215	5853.540039
eco:b3115	tdcD	4589.720215	5374.544922	5268.270020
eco:b0953	rmf	3944.885010	3092.310059	1876.900024
eco:b1734	chbF	5590.040039	7057.970215	7265.729980
eco:b3403	pck	3548.570068	3917.810059	5141.450195
eco:b4327	hypT	0.000000	0.000000	0.000000
eco:b0477	gsk	2834.550049	10933.230469	8368.740234
eco:b4201	priB	3466.550049	16993.470703	3080.600098
eco:b3274	rrfD	4875.544922	487.649994	1250.984985
eco:b0677	nagA	3095.929932	3124.530029	3048.729980
eco:b3812	yigB	6064.379883	1867.665039	1612.364990
eco:b2101	yegW	3831.340088	3634.560059	3504.760010
eco:b4393	trpR	1240.744995	1958.145020	2333.139893
eco:b2299	yfcD	5623.069824	3444.860107	3287.229980
eco:b4281	yjhD	6430.174805	3417.885010	2585.725098
eco:b4473	smf	4714.529785	2179.485107	2480.489990
eco:b4161	rsgA	2679.995117	3184.060059	1873.479980
eco:b1301	puuB	3991.020020	2578.310059	2760.260010
eco:b4613	dinQ	3202.014893	1449.619995	1541.040039
eco:b2437	eutR	3577.584961	3051.120117	3821.479980
eco:b1796	yoaG	6892.834961	5619.879883	8569.125000
eco:b3688	yidQ	4113.979980	6954.890137	5681.080078
eco:b4636	ybfI	3868.145020	1305.005005	1940.119995
eco:b2876	yqeC	3390.280029	4213.580078	4560.104980
eco:b4326	iraD	4245.015137	3860.175049	2649.760010
eco:b1562	hokD	1352.140015	891.659973	556.190002
eco:b2507	guaA	4257.089844	4890.500000	3819.209961
eco:b3329	gspH	4196.470215	2829.905029	3433.104980
eco:b2954	rdgB	4444.549805	4937.209961	3831.709961
eco:b0380	yaiZ	3123.084961	2938.310059	3846.655029
eco:b0716	ybgO	4275.229980	4651.259766	5017.240234
eco:b1752	ydjZ	4741.040039	7285.000000	7417.020020
eco:b4365	yjjQ	4726.000000	4104.529785	3832.239990
eco:b0233	yafO	5152.595215	6754.774902	6030.399902
eco:b1798	leuE	5715.549805	7880.680176	9985.589844
eco:b2038	rfbC	4180.375000	5417.540039	4462.689941
eco:b3066	dnaG	4894.580078	5277.660156	2350.370117
eco:b1408	ynbA	6587.884766	4747.540039	6086.424805
eco:b1938	fliF	4569.879883	4039.429932	4449.279785
eco:b0379	yaiY	2884.709961	4273.729980	6061.930176
eco:b3923	uspD	4994.165039	7879.134766	6674.404785
eco:b2593	yfiH	6193.799805	5122.319824	6534.959961
eco:b3529	yhjK	4712.615234	4036.250000	4528.819824
eco:b2924	mscS	4192.229980	4022.340088	4645.140137
eco:b2283	nuoG	4417.399902	2780.064941	1768.765015
eco:b2751	cysN	3404.405029	2882.725098	3431.635010
eco:b1724	ydiZ	1162.045044	3041.909912	4004.764893
eco:b3827	yigM	3674.360107	4312.100098	5183.654785
eco:b3299	rpmJ	1093.459961	20846.839844	3534.469971
eco:b2993	hybD	4569.129883	5474.669922	2528.300049
eco:b3231	rplM	4568.330078	14129.290039	3633.270020
eco:b4178	nsrR	3703.110107	5231.240234	3099.500000
eco:b2223	atoE	3662.300049	5642.229980	5432.529785
eco:b4713	agrB	0.000000	0.000000	0.000000
eco:b0247	ykfG	4368.580078	2490.415039	3569.125000
eco:b2920	scpC	3203.314941	3941.360107	5148.035156
eco:b4102	phnF	2319.375000	2652.405029	3084.794922
eco:b4117	adiA	3827.600098	2757.600098	3457.889893
eco:b0053	surA	2900.489990	3042.324951	1772.979980
eco:b1143	ymfI	5426.115234	2283.324951	2101.514893
eco:b4249	bdcA	0.000000	0.000000	0.000000
eco:b2370	evgS	2958.949951	3711.659912	3120.610107
eco:b3661	nlpA	5198.979980	6566.910156	6504.149902
eco:b0559	ybcW	7313.259766	1784.689941	1556.560059
eco:b1924	fliD	4703.075195	10861.075195	11371.429688
eco:b3378	yhfU	3473.689941	5897.450195	6408.899902
eco:b2429	murP	3687.709961	5532.509766	5586.850098
eco:b0111	ampE	6920.290039	4682.660156	7342.689941
eco:b2449	yffR	7263.939941	3854.489990	6991.439941
eco:b0421	ispA	3651.909912	6377.609863	2799.699951
eco:b2957	ansB	5413.540039	6988.069824	4150.615234
eco:b3614	yibQ	3329.570068	3864.125000	3515.895020
eco:b0763	modA	1678.989990	3023.520020	3736.030029
eco:b3804	hemD	2868.239990	6240.615234	5641.660156
eco:b3021	mqsA	4731.069824	2164.320068	1811.380005
eco:b4417	rybB	5460.390137	4411.080078	6119.600098
eco:b0024	yaaY	7586.459961	4992.185059	5675.339844
eco:b0174	ispU	3968.989990	6992.629883	6864.120117
eco:b4455	hokA	6255.299805	4048.979980	2151.149902
eco:b4485	ytfR	3699.014893	6202.250000	7312.290039
eco:b0759	galE	3340.145020	2973.020020	2248.500000
eco:b0110	ampD	1489.060059	5996.479980	5341.990234
eco:b2887	ygfT	4275.819824	6507.200195	7512.140137
eco:b1678	ldtE	0.000000	0.000000	0.000000
eco:b1414	ydcF	2795.250000	3871.469971	2570.080078
eco:b3262	yhdJ	4915.830078	7382.009766	9659.580078
eco:b2132	bglX	3653.614990	4548.524902	6045.435059
eco:b3437	gntK	4480.129883	2530.090088	2164.149902
eco:b0847	ybjL	4875.859863	5939.250000	6324.709961
eco:b4593	ymgI	2235.679932	3509.500000	2794.189941
eco:b0996	torC	4816.020020	4740.939941	7133.700195
eco:b1890	motA	3720.294922	6965.660156	5738.145020
eco:b1779	gapA	2746.909912	6186.149902	1687.199951
eco:b3311	rpsQ	5737.024902	2825.314941	667.315002
eco:b3401	hslO	3246.120117	2487.379883	2231.010010
eco:b4040	ubiA	3004.935059	4022.449951	3846.270020
eco:b3343	tusB	0.000000	0.000000	0.000000
eco:b2166	psuK	2588.959961	2726.679932	2836.625000
eco:b2727	hypB	3341.840088	5863.919922	3693.760010
eco:b3308	rplE	2746.520020	14888.834961	1234.464966
eco:b4305	sgcX	4561.384766	4207.225098	5820.634766
eco:b1647	ydhF	3062.850098	7832.000000	8471.240234
eco:b1801	yeaV	5142.450195	5199.899902	8380.025391
eco:b4008	gltV	0.000000	0.000000	0.000000
eco:b4623	insO	2727.939941	3419.629883	4303.990234
eco:b2010	dacD	3526.485107	4881.384766	4410.689941
eco:b1762	ynjI	3867.899902	3836.360107	6388.540039
eco:b2416	ptsI	3330.635010	8576.605469	3383.995117
eco:b2522	sseB	3347.764893	1949.910034	1426.584961
eco:b2963	mltC	5158.000000	5259.674805	5807.799805
eco:b0125	hpt	1745.689941	5295.890137	4203.750000
eco:b4070	nrfA	4392.075195	3699.020020	3642.564941
eco:b1592	clcB	4192.984863	7825.964844	10001.615234
eco:b3326	gspE	4730.310059	3557.169922	4979.259766
eco:b2329	aroC	4320.029785	1773.839966	1399.760010
eco:b2618	ratB	0.000000	0.000000	0.000000
eco:b0709	dtpD	6011.904785	8764.705078	9560.900391
eco:b0957	ompA	2842.409912	6451.580078	2783.020020
eco:b4001	yjaH	2953.939941	3009.300049	2078.040039
eco:b0629	ybeF	4228.254883	2794.014893	3514.554932
eco:b2309	hisJ	2747.185059	2776.590088	2571.665039
eco:b2484	hyfD	5346.595215	4914.180176	6635.075195
eco:b2600	tyrA	4703.350098	3831.659912	4623.899902
eco:b2386	fryC	2862.875000	3474.455078	5144.354980
eco:b2242	glpB	4568.839844	3544.304932	4268.285156
eco:b4112	basS	3640.429932	3931.050049	5391.060059
eco:b1805	fadD	2544.669922	2442.040039	2655.040039
eco:b1479	maeA	4275.000000	7383.589844	7037.620117
eco:b2960	trmI	5971.229980	9257.040039	4501.129883
eco:b4625	symR	1185.189941	1734.609985	1767.680054
eco:b0993	torS	4129.500000	3280.949951	3933.879883
eco:b1032	serX	2763.679932	327.130005	299.355011
eco:b0787	ybhM	1615.449951	4801.035156	5913.535156
eco:b2282	nuoH	2751.959961	6522.600098	5051.959961
eco:b4429	sokB	752.260010	2063.850098	2399.010010
eco:b0200	gmhB	3291.080078	3463.439941	5697.580078
eco:b0547	ybcN	4349.544922	3943.929932	4252.674805
eco:b0227	yafL	2665.189941	4571.490234	4323.060059
eco:b3290	trkA	3990.909912	4451.879883	5156.600098
eco:b4487	yjdP	4513.145020	1212.685059	2143.419922
eco:b4066	yjcF	5970.759766	2782.419922	2177.429932
eco:b4162	orn	1971.069946	2771.800049	4270.160156
eco:b3848	yigZ	2732.669922	6520.180176	5550.850098
eco:b0861	artM	6880.930176	8457.599609	6545.819824
eco:b1676	pykF	5010.109863	9252.910156	4471.475098
eco:b0439	lon	4793.845215	4649.549805	3727.445068
eco:b2201	ccmA	5484.149902	1986.170044	2518.560059
eco:b3454	livF	3627.739990	3278.850098	3705.489990
eco:b0076	leuO	4592.850098	3350.120117	2652.750000
eco:b2497	uraA	2747.659912	5309.399902	6033.740234
eco:b3619	hldD	0.000000	0.000000	0.000000
eco:b3656	yicI	2392.209961	7189.640137	8363.360352
eco:b1226	narJ	3754.209961	4567.845215	2452.844971
eco:b0404	acpH	7717.379883	3485.179932	4253.850098
eco:b1250	kch	4233.515137	3007.409912	3347.870117
eco:b1627	rsxA	3383.239990	7770.879883	6647.060059
eco:b2184	yejH	3130.625000	6729.720215	7446.145020
eco:b2165	psuG	4000.989990	3474.764893	4745.214844
eco:b3892	fdoI	1923.319946	8584.839844	8366.849609
eco:b0888	trxB	2973.330078	2228.379883	2757.399902
eco:b4525	ymjC	3369.899902	3871.320068	4022.340088
eco:b1884	cheR	4482.915039	3154.399902	3328.909912
eco:b3743	asnC	2461.360107	6419.509766	4542.069824
eco:b2318	truA	3285.290039	2682.590088	3243.080078
eco:b3631	waaG	0.000000	0.000000	0.000000
eco:b2994	hybC	3758.699951	3629.429932	3235.020020
eco:b0772	ybhC	5283.430176	4394.250000	2980.840088
eco:b2060	wzc	3970.840088	5807.495117	6075.665039
eco:b2835	lplT	3440.989990	5334.799805	6576.669922
eco:b4524	ycjV	3730.709961	3109.360107	4802.200195
eco:b2051	wcaH	0.000000	0.000000	0.000000
eco:b0319	yahE	6978.975098	3243.340088	2738.360107
eco:b0101	yacG	3869.879883	4045.860107	4834.549805
eco:b0554	essD	7125.899902	2286.560059	5776.200195
eco:b0253	ykfA	5836.660156	1812.805054	2887.310059
eco:b0403	malZ	3907.870117	4241.479980	4740.870117
eco:b2733	mutS	4990.930176	2958.554932	1687.750000
eco:b4579	yaiX	4246.799805	6290.259766	8166.870117
eco:b2237	inaA	1651.640015	3387.189941	3598.379883
eco:b0172	frr	3295.959961	5178.220215	2150.330078
eco:b4621	yjbS	1483.510010	449.630005	371.769989
eco:b2043	wcaM	4205.609863	4006.449951	6062.279785
eco:b1774	ydjJ	4756.964844	7190.774902	9966.450195
eco:b0478	ybaL	3271.219971	8799.070312	7657.430176
eco:b0925	ldtD	0.000000	0.000000	0.000000
eco:b1435	ydcP	2689.610107	2936.530029	2973.820068
eco:b1473	yddG	2087.915039	4793.345215	5820.745117
eco:b2258	arnF	2997.350098	4179.430176	5527.770020
eco:b3418	malT	3930.260010	2784.500000	2713.159912
eco:b1258	yciF	4211.640137	6090.549805	5241.629883
eco:b1771	ydjG	6111.410156	2358.419922	4022.870117
eco:b3838	tatB	6070.544922	5326.865234	5541.359863
eco:b2679	proX	3981.750000	3851.685059	5815.370117
eco:b3397	nudE	4107.259766	5238.120117	4693.729980
eco:b2466	ypfG	3996.560059	6661.129883	5954.930176
eco:b2626	yfjJ	1223.555054	3917.125000	3861.719971
eco:b1394	paaG	4585.850098	5901.694824	6625.444824
eco:b4224	chpS	2566.510010	4923.580078	6165.009766
eco:b1400	paaY	1600.599976	6068.399902	6642.250000
eco:b0891	lolA	2617.949951	4613.484863	3597.580078
eco:b1715	pheM	2786.739990	2005.989990	1303.569946
eco:b3622	waaL	0.000000	0.000000	0.000000
eco:b4055	aphA	2210.905029	3956.600098	4197.509766
eco:b2549	yphG	4348.439941	3744.939941	4924.899902
eco:b2378	lpxP	4633.270020	8356.490234	6969.500000
eco:b1176	minC	3475.639893	5814.279785	5442.890137
eco:b1677	lpp	4616.799805	1881.560059	1302.189941
eco:b3515	gadW	4831.839844	6252.109863	3911.649902
eco:b3177	folP	5541.000000	3094.370117	2879.639893
eco:b4493	gapC	2843.469971	5179.209961	4660.359863
eco:b4231	yjfF	3403.340088	7804.450195	9474.669922
eco:b0895	dmsB	6397.290039	4749.750000	4669.450195
eco:b2015	yeeY	3242.340088	3406.229980	5206.555176
eco:b4653	yicT	6518.439941	749.950012	1427.270020
eco:b1559	quuQ	2128.655029	8078.984863	9839.290039
eco:b4080	mdtP	2978.125000	1905.329956	1732.734985
eco:b2706	srlM	0.000000	0.000000	0.000000
eco:b3630	waaP	0.000000	0.000000	0.000000
eco:b1252	tonB	4974.560059	3636.290039	3790.570068
eco:b0929	ompF	2721.909912	3286.459961	4385.790039
eco:b4552	yrhC	1341.949951	3209.995117	1782.849976
eco:b3707	tnaC	438.445007	8950.495117	5948.524902
eco:b2700	pncC	0.000000	0.000000	0.000000
eco:b2681	ygaY	2785.175049	3250.959961	5010.290039
eco:b1957	yodC	5912.390137	7693.169922	10226.834961
eco:b3665	ade	4901.290039	6844.040039	7995.600098
eco:b1681	sufD	1664.265015	5171.299805	3649.145020
eco:b2586	yfiM	4377.589844	3548.760010	6595.979980
eco:b1126	potA	2489.850098	4402.109863	2162.270020
eco:b2095	gatZ	2787.060059	26516.029297	9043.910156
eco:b2899	yqfA	5218.140137	8240.974609	15400.214844
eco:b0124	gcd	3183.429932	4288.424805	6712.064941
eco:b3261	fis	2817.784912	2928.344971	2547.510010
eco:b0019	nhaA	1906.319946	11440.150391	7503.259766
eco:b2136	yohD	3712.915039	8129.595215	9405.144531
eco:b3993	thiE	4393.100098	3934.020020	4130.109863
eco:b0388	aroL	3704.669922	5271.689941	3563.090088
eco:b4483	tatD	4885.390137	5141.689941	7251.220215
eco:b1329	mppA	4858.500000	4501.850098	4655.779785
eco:b0179	lpxD	2279.909912	4389.430176	2721.189941
eco:b4151	frdD	4700.109863	6026.799805	7089.990234
eco:b2208	napF	5561.910156	2774.770020	3985.399902
eco:b0887	cydD	5775.689941	7926.000000	9079.849609
eco:b3775	ppiC	4714.165039	3131.770020	4433.004883
eco:b2418	pdxK	5380.359863	5061.520020	4958.935059
eco:b2531	iscR	3508.350098	4555.140137	2203.020020
eco:b3958	argC	3196.649902	6102.029785	4163.640137
eco:b4450	arcZ	4287.790039	3227.840088	4134.339844
eco:b4299	yjhI	2413.780029	6319.839844	7483.970215
eco:b0525	ppiB	5929.560059	7538.020020	4139.890137
eco:b2365	dsdX	5889.959961	5710.740234	4517.479980
eco:b0834	yliF	2169.044922	3363.000000	3341.719971
eco:b1269	rluB	1900.949951	3481.159912	3558.310059
eco:b0240	crl	1953.689941	4978.475098	5373.169922
eco:b1746	astD	2875.784912	2547.060059	3317.814941
eco:b1659	ydhB	3399.570068	2553.245117	2912.919922
eco:b1122	ymfA	1573.709961	3577.639893	4956.370117
eco:b1776	ydjL	2903.280029	7103.740234	9415.179688
eco:b0170	tsf	2613.560059	6417.089844	2245.080078
eco:b2235	nrdB	2887.770020	2046.099976	2687.340088
eco:b3569	xylR	2444.399902	3944.060059	4358.879883
eco:b0757	galK	2872.270020	5465.160156	4835.560059
eco:b4037	malM	6721.060059	3827.939941	3213.719971
eco:b1000	cbpA	3848.489990	6676.549805	3543.090088
eco:b2398	yfeC	5504.390137	3095.399902	2854.989990
eco:b4171	miaA	2648.810059	5728.120117	2055.270020
eco:b1911	glyW	4948.310059	3861.629883	3764.195068
eco:b4034	malE	3516.330078	4333.339844	4511.229980
eco:b4602	ynhF	4360.109863	1306.170044	1983.250000
eco:b2984	yghR	4242.649902	6985.149902	6764.879883
eco:b3805	hemC	4592.140137	7272.910156	5253.529785
eco:b1710	btuE	1830.579956	5440.950195	6081.714844
eco:b3294	rplQ	2712.840088	1715.709961	537.580017
eco:b4318	fimF	5202.490234	2837.340088	2725.760010
eco:b0354	yaiL	1998.369995	2121.419922	3508.129883
eco:b3641	slmA	4777.189941	4729.799805	4287.279785
eco:b2298	yfcC	3001.995117	4008.294922	4679.100098
eco:b1759	nudG	3106.520020	5991.810059	7533.959961
eco:b1474	fdnG	3855.699951	2999.689941	2876.260010
eco:b2135	yohC	4558.109863	4133.580078	6184.229980
eco:b3229	sspA	7048.520020	6882.439941	3207.669922
eco:b4041	plsB	3826.574951	3273.219971	1612.474976
eco:b1302	puuE	5072.950195	2425.080078	2882.100098
eco:b2592	clpB	4352.879883	8226.339844	3459.239990
eco:b0537	intD	6468.140137	6031.029785	4771.779785
eco:b4639	yeeH	7264.310059	6870.399902	5971.879883
eco:b3791	wecE	0.000000	0.000000	0.000000
eco:b0007	yaaJ	4159.600098	6708.250000	8768.639648
eco:b0328	yahN	3481.455078	5229.209961	6441.444824
eco:b0447	ybaO	4336.339844	4544.020020	5899.319824
eco:b2796	sdaC	4404.180176	6248.390137	4125.069824
eco:b3908	sodA	2478.425049	3832.094971	5624.584961
eco:b2450	yffS	1504.770020	4614.384766	6613.705078
eco:b4658	yghX	3978.050049	6495.250000	6738.229980
eco:b4595	yciY	2519.274902	2848.239990	4450.890137
eco:b2134	pbpG	2937.195068	3055.649902	2691.195068
eco:b1689	ydiL	1885.630005	5845.009766	5887.810059
eco:b2782	mazF	2504.495117	4559.904785	4206.770020
eco:b2341	fadJ	3629.580078	3698.199951	5756.640137
eco:b4217	ytfK	1242.339966	5267.240234	4723.529785
eco:b3487	yhiI	2960.810059	3367.034912	4148.314941
eco:b0089	ftsW	5061.029785	5457.805176	5709.569824
eco:b3971	rrfB	0.000000	0.000000	0.000000
eco:b3561	wecH	2967.169922	5748.490234	8285.049805
eco:b2850	ygeF	7908.450195	1642.739990	1921.910034
eco:b2322	yfcJ	3043.514893	6051.035156	7100.935059
eco:b4513	kdpF	8254.250000	4024.209961	3521.030029
eco:b4071	nrfB	1814.844971	3972.175049	2369.610107
eco:b3777	yifN	2931.610107	5141.259766	6882.439941
eco:b2065	dcd	4231.700195	6897.080078	3721.209961
eco:b3856	mobB	2128.669922	4588.169922	7937.549805
eco:b2735	ygbI	5741.399902	5233.654785	5662.515137
eco:b2308	hisQ	3612.340088	5985.740234	6538.310059
eco:b0721	sdhC	2158.919922	6862.509766	6396.875000
eco:b4238	nrdD	1794.339966	4754.770020	2952.870117
eco:b1132	hflD	7454.200195	6494.049805	3567.250000
eco:b2314	dedD	3219.239990	5012.529785	4633.439941
eco:b2979	glcD	3439.165039	3965.870117	3650.014893
eco:b2566	era	1460.959961	3427.830078	1813.180054
eco:b1385	feaB	2789.030029	5433.609863	6766.970215
eco:b2354	yfdK	1162.510010	3087.915039	2729.804932
eco:b2360	yfdQ	5787.759766	1996.785034	2515.804932
eco:b2424	cysU	4094.040039	3972.229980	5211.759766
eco:b2992	hybE	6597.475098	3929.520020	2751.495117
eco:b3429	glgA	4331.919922	6813.100098	4622.680176
eco:b2570	rseC	2644.709961	6831.569824	5594.000000
eco:b0584	fepA	4680.750000	3531.094971	3596.620117
